Time,Amplitude
26.4705,-2.62E-01
26.471,-2.61E-01
26.4715,-2.54E-01
26.472,-2.41E-01
26.4725,-2.25E-01
26.473,-2.08E-01
26.4735,-1.89E-01
26.474,-1.70E-01
26.4745,-1.51E-01
26.475,-1.33E-01
26.4755,-1.15E-01
26.476,-9.81E-02
26.4765,-8.15E-02
26.477,-6.54E-02
26.4775,-4.98E-02
26.478,-3.45E-02
26.4785,-1.94E-02
26.479,-4.49E-03
26.4795,1.03E-02
26.48,2.50E-02
26.4805,3.97E-02
26.481,5.41E-02
26.4815,6.83E-02
26.482,8.19E-02
26.4825,9.47E-02
26.483,1.06E-01
26.4835,1.16E-01
26.484,1.25E-01
26.4845,1.31E-01
26.485,1.35E-01
26.4855,1.36E-01
26.486,1.36E-01
26.4865,1.34E-01
26.487,1.31E-01
26.4875,1.26E-01
26.488,1.21E-01
26.4885,1.15E-01
26.489,1.10E-01
26.4895,1.04E-01
26.49,9.76E-02
26.4905,9.18E-02
26.491,8.63E-02
26.4915,8.09E-02
26.492,7.59E-02
26.4925,7.11E-02
26.493,6.66E-02
26.4935,6.24E-02
26.494,5.86E-02
26.4945,5.50E-02
26.495,5.17E-02
26.4955,4.87E-02
26.496,4.59E-02
26.4965,4.33E-02
26.497,4.10E-02
26.4975,3.89E-02
26.498,3.71E-02
26.4985,3.54E-02
26.499,3.39E-02
26.4995,3.25E-02
26.5,3.14E-02
26.5005,3.04E-02
26.501,2.95E-02
26.5015,2.88E-02
26.502,2.82E-02
26.5025,2.77E-02
26.503,2.73E-02
26.5035,2.71E-02
26.504,2.69E-02
26.5045,2.69E-02
26.505,2.69E-02
26.5055,2.70E-02
26.506,2.72E-02
26.5065,2.75E-02
26.507,2.79E-02
26.5075,2.84E-02
26.508,2.89E-02
26.5085,2.95E-02
26.509,3.01E-02
26.5095,3.08E-02
26.51,3.16E-02
26.5105,3.24E-02
26.511,3.33E-02
26.5115,3.42E-02
26.512,3.51E-02
26.5125,3.61E-02
26.513,3.70E-02
26.5135,3.80E-02
26.514,3.90E-02
26.5145,3.99E-02
26.515,4.08E-02
26.5155,4.16E-02
26.516,4.23E-02
26.5165,4.29E-02
26.517,4.33E-02
26.5175,4.34E-02
26.518,4.33E-02
26.5185,4.28E-02
26.519,4.18E-02
26.5195,4.03E-02
26.52,3.81E-02
26.5205,3.50E-02
26.521,3.10E-02
26.5215,2.58E-02
26.522,1.94E-02
26.5225,1.16E-02
26.523,2.35E-03
26.5235,-8.11E-03
26.524,-1.94E-02
26.5245,-3.08E-02
26.525,-4.13E-02
26.5255,-4.95E-02
26.526,-5.39E-02
26.5265,-5.35E-02
26.527,-4.72E-02
26.5275,-3.43E-02
26.528,-1.39E-02
26.5285,1.52E-02
26.529,5.63E-02
26.5295,1.16E-01
26.53,2.07E-01
26.5305,3.49E-01
26.531,5.11E-01
26.5315,5.51E-01
26.532,4.74E-01
26.5325,3.77E-01
26.533,2.94E-01
26.5335,2.29E-01
26.534,1.79E-01
26.5345,1.40E-01
26.535,1.09E-01
26.5355,8.44E-02
26.536,6.39E-02
26.5365,4.65E-02
26.537,3.14E-02
26.5375,1.79E-02
26.538,5.33E-03
26.5385,-6.78E-03
26.539,-1.90E-02
26.5395,-3.17E-02
26.54,-4.56E-02
26.5405,-6.12E-02
26.541,-7.91E-02
26.5415,-9.98E-02
26.542,-1.24E-01
26.5425,-1.51E-01
26.543,-1.80E-01
26.5435,-2.09E-01
26.544,-2.34E-01
26.5445,-2.52E-01
26.545,-2.63E-01
26.5455,-2.64E-01
26.546,-2.59E-01
26.5465,-2.47E-01
26.547,-2.32E-01
26.5475,-2.15E-01
26.548,-1.96E-01
26.5485,-1.77E-01
26.549,-1.58E-01
26.5495,-1.39E-01
26.55,-1.21E-01
26.5505,-1.04E-01
26.551,-8.70E-02
26.5515,-7.06E-02
26.552,-5.48E-02
26.5525,-3.93E-02
26.553,-2.41E-02
26.5535,-9.00E-03
26.554,5.93E-03
26.5545,2.08E-02
26.555,3.56E-02
26.5555,5.02E-02
26.556,6.46E-02
26.5565,7.85E-02
26.557,9.17E-02
26.5575,1.04E-01
26.558,1.14E-01
26.5585,1.23E-01
26.559,1.30E-01
26.5595,1.34E-01
26.56,1.37E-01
26.5605,1.37E-01
26.561,1.35E-01
26.5615,1.32E-01
26.562,1.28E-01
26.5625,1.23E-01
26.563,1.18E-01
26.5635,1.12E-01
26.564,1.06E-01
26.5645,9.96E-02
26.565,9.38E-02
26.5655,8.81E-02
26.566,8.26E-02
26.5665,7.74E-02
26.567,7.26E-02
26.5675,6.80E-02
26.568,6.37E-02
26.5685,5.97E-02
26.569,5.60E-02
26.5695,5.26E-02
26.57,4.94E-02
26.5705,4.65E-02
26.571,4.39E-02
26.5715,4.15E-02
26.572,3.93E-02
26.5725,3.73E-02
26.573,3.56E-02
26.5735,3.40E-02
26.574,3.25E-02
26.5745,3.13E-02
26.575,3.02E-02
26.5755,2.93E-02
26.576,2.84E-02
26.5765,2.78E-02
26.577,2.72E-02
26.5775,2.68E-02
26.578,2.64E-02
26.5785,2.62E-02
26.579,2.61E-02
26.5795,2.61E-02
26.58,2.61E-02
26.5805,2.63E-02
26.581,2.65E-02
26.5815,2.68E-02
26.582,2.72E-02
26.5825,2.77E-02
26.583,2.82E-02
26.5835,2.88E-02
26.584,2.94E-02
26.5845,3.02E-02
26.585,3.09E-02
26.5855,3.17E-02
26.586,3.26E-02
26.5865,3.35E-02
26.587,3.45E-02
26.5875,3.54E-02
26.588,3.64E-02
26.5885,3.74E-02
26.589,3.84E-02
26.5895,3.94E-02
26.59,4.04E-02
26.5905,4.13E-02
26.591,4.22E-02
26.5915,4.29E-02
26.592,4.35E-02
26.5925,4.40E-02
26.593,4.42E-02
26.5935,4.41E-02
26.594,4.37E-02
26.5945,4.29E-02
26.595,4.14E-02
26.5955,3.93E-02
26.596,3.64E-02
26.5965,3.26E-02
26.597,2.76E-02
26.5975,2.13E-02
26.598,1.37E-02
26.5985,4.60E-03
26.599,-5.80E-03
26.5995,-1.72E-02
26.6,-2.88E-02
26.6005,-3.98E-02
26.601,-4.87E-02
26.6015,-5.42E-02
26.602,-5.48E-02
26.6025,-4.97E-02
26.603,-3.81E-02
26.6035,-1.91E-02
26.604,8.32E-03
26.6045,4.70E-02
26.605,1.03E-01
26.6055,1.87E-01
26.606,3.21E-01
26.6065,4.89E-01
26.607,5.58E-01
26.6075,4.93E-01
26.608,3.94E-01
26.6085,3.08E-01
26.609,2.40E-01
26.6095,1.87E-01
26.61,1.46E-01
26.6105,1.14E-01
26.611,8.85E-02
26.6115,6.72E-02
26.612,4.94E-02
26.6125,3.40E-02
26.613,2.03E-02
26.6135,7.72E-03
26.614,-4.30E-03
26.6145,-1.62E-02
26.615,-2.86E-02
26.6155,-4.19E-02
26.616,-5.67E-02
26.6165,-7.36E-02
26.617,-9.31E-02
26.6175,-1.16E-01
26.618,-1.41E-01
26.6185,-1.69E-01
26.619,-1.98E-01
26.6195,-2.24E-01
26.62,-2.45E-01
26.6205,-2.58E-01
26.621,-2.63E-01
26.6215,-2.60E-01
26.622,-2.51E-01
26.6225,-2.37E-01
26.623,-2.20E-01
26.6235,-2.02E-01
26.624,-1.83E-01
26.6245,-1.64E-01
26.625,-1.46E-01
26.6255,-1.28E-01
26.626,-1.10E-01
26.6265,-9.31E-02
26.627,-7.67E-02
26.6275,-6.08E-02
26.628,-4.53E-02
26.6285,-3.00E-02
26.629,-1.50E-02
26.6295,-1.32E-04
26.63,1.47E-02
26.6305,2.94E-02
26.631,4.40E-02
26.6315,5.83E-02
26.632,7.24E-02
26.6325,8.58E-02
26.633,9.82E-02
26.6335,1.09E-01
26.634,1.19E-01
26.6345,1.27E-01
26.635,1.32E-01
26.6355,1.35E-01
26.636,1.36E-01
26.6365,1.36E-01
26.637,1.33E-01
26.6375,1.29E-01
26.638,1.25E-01
26.6385,1.19E-01
26.639,1.14E-01
26.6395,1.08E-01
26.64,1.02E-01
26.6405,9.59E-02
26.641,9.02E-02
26.6415,8.47E-02
26.642,7.94E-02
26.6425,7.44E-02
26.643,6.97E-02
26.6435,6.54E-02
26.644,6.13E-02
26.6445,5.75E-02
26.645,5.40E-02
26.6455,5.08E-02
26.646,4.78E-02
26.6465,4.51E-02
26.647,4.26E-02
26.6475,4.04E-02
26.648,3.84E-02
26.6485,3.65E-02
26.649,3.49E-02
26.6495,3.35E-02
26.65,3.22E-02
26.6505,3.11E-02
26.651,3.01E-02
26.6515,2.93E-02
26.652,2.86E-02
26.6525,2.80E-02
26.653,2.76E-02
26.6535,2.72E-02
26.654,2.70E-02
26.6545,2.69E-02
26.655,2.69E-02
26.6555,2.69E-02
26.656,2.71E-02
26.6565,2.73E-02
26.657,2.76E-02
26.6575,2.80E-02
26.658,2.85E-02
26.6585,2.91E-02
26.659,2.97E-02
26.6595,3.03E-02
26.66,3.11E-02
26.6605,3.18E-02
26.661,3.27E-02
26.6615,3.35E-02
26.662,3.44E-02
26.6625,3.54E-02
26.663,3.63E-02
26.6635,3.73E-02
26.664,3.83E-02
26.6645,3.92E-02
26.665,4.01E-02
26.6655,4.10E-02
26.666,4.18E-02
26.6665,4.25E-02
26.667,4.30E-02
26.6675,4.33E-02
26.668,4.34E-02
26.6685,4.32E-02
26.669,4.26E-02
26.6695,4.14E-02
26.67,3.97E-02
26.6705,3.73E-02
26.671,3.40E-02
26.6715,2.96E-02
26.672,2.41E-02
26.6725,1.73E-02
26.673,9.04E-03
26.6735,-5.66E-04
26.674,-1.13E-02
26.6745,-2.28E-02
26.675,-3.40E-02
26.6755,-4.40E-02
26.676,-5.12E-02
26.6765,-5.44E-02
26.677,-5.23E-02
26.6775,-4.42E-02
26.678,-2.92E-02
26.6785,-6.49E-03
26.679,2.57E-02
26.6795,7.12E-02
26.68,1.38E-01
26.6805,2.43E-01
26.681,3.99E-01
26.6815,5.40E-01
26.682,5.36E-01
26.6825,4.46E-01
26.683,3.51E-01
26.6835,2.74E-01
26.684,2.13E-01
26.6845,1.67E-01
26.685,1.31E-01
26.6855,1.02E-01
26.686,7.81E-02
26.6865,5.85E-02
26.687,4.19E-02
26.6875,2.73E-02
26.688,1.42E-02
26.6885,1.80E-03
26.689,-1.03E-02
26.6895,-2.26E-02
26.69,-3.56E-02
26.6905,-4.99E-02
26.691,-6.61E-02
26.6915,-8.48E-02
26.692,-1.06E-01
26.6925,-1.31E-01
26.693,-1.59E-01
26.6935,-1.88E-01
26.694,-2.16E-01
26.6945,-2.40E-01
26.695,-2.56E-01
26.6955,-2.64E-01
26.696,-2.63E-01
26.6965,-2.56E-01
26.697,-2.43E-01
26.6975,-2.27E-01
26.698,-2.09E-01
26.6985,-1.91E-01
26.699,-1.71E-01
26.6995,-1.53E-01
26.7,-1.34E-01
26.7005,-1.16E-01
26.701,-9.89E-02
26.7015,-8.22E-02
26.702,-6.60E-02
26.7025,-5.03E-02
26.703,-3.49E-02
26.7035,-1.97E-02
26.704,-4.67E-03
26.7045,1.02E-02
26.705,2.51E-02
26.7055,3.98E-02
26.706,5.44E-02
26.7065,6.87E-02
26.707,8.24E-02
26.7075,9.53E-02
26.708,1.07E-01
26.7085,1.17E-01
26.709,1.25E-01
26.7095,1.31E-01
26.71,1.35E-01
26.7105,1.37E-01
26.711,1.37E-01
26.7115,1.35E-01
26.712,1.31E-01
26.7125,1.27E-01
26.713,1.22E-01
26.7135,1.16E-01
26.714,1.10E-01
26.7145,1.04E-01
26.715,9.79E-02
26.7155,9.21E-02
26.716,8.65E-02
26.7165,8.11E-02
26.717,7.60E-02
26.7175,7.12E-02
26.718,6.67E-02
26.7185,6.25E-02
26.719,5.86E-02
26.7195,5.50E-02
26.72,5.16E-02
26.7205,4.86E-02
26.721,4.58E-02
26.7215,4.32E-02
26.722,4.08E-02
26.7225,3.87E-02
26.723,3.68E-02
26.7235,3.51E-02
26.724,3.35E-02
26.7245,3.22E-02
26.725,3.10E-02
26.7255,2.99E-02
26.726,2.90E-02
26.7265,2.82E-02
26.727,2.76E-02
26.7275,2.71E-02
26.728,2.67E-02
26.7285,2.64E-02
26.729,2.62E-02
26.7295,2.61E-02
26.73,2.61E-02
26.7305,2.62E-02
26.731,2.64E-02
26.7315,2.66E-02
26.732,2.69E-02
26.7325,2.74E-02
26.733,2.78E-02
26.7335,2.84E-02
26.734,2.90E-02
26.7345,2.97E-02
26.735,3.04E-02
26.7355,3.12E-02
26.736,3.20E-02
26.7365,3.29E-02
26.737,3.38E-02
26.7375,3.47E-02
26.738,3.57E-02
26.7385,3.67E-02
26.739,3.77E-02
26.7395,3.87E-02
26.74,3.97E-02
26.7405,4.07E-02
26.741,4.16E-02
26.7415,4.24E-02
26.742,4.31E-02
26.7425,4.37E-02
26.743,4.41E-02
26.7435,4.42E-02
26.744,4.41E-02
26.7445,4.35E-02
26.745,4.25E-02
26.7455,4.09E-02
26.746,3.86E-02
26.7465,3.54E-02
26.747,3.12E-02
26.7475,2.59E-02
26.748,1.92E-02
26.7485,1.12E-02
26.749,1.67E-03
26.7495,-9.06E-03
26.75,-2.06E-02
26.7505,-3.22E-02
26.751,-4.27E-02
26.7515,-5.07E-02
26.752,-5.49E-02
26.7525,-5.40E-02
26.753,-4.70E-02
26.7535,-3.33E-02
26.754,-1.20E-02
26.7545,1.83E-02
26.755,6.11E-02
26.7555,1.24E-01
26.756,2.20E-01
26.7565,3.70E-01
26.757,5.27E-01
26.7575,5.48E-01
26.758,4.64E-01
26.7585,3.67E-01
26.759,2.86E-01
26.7595,2.23E-01
26.76,1.74E-01
26.7605,1.36E-01
26.761,1.06E-01
26.7615,8.18E-02
26.762,6.17E-02
26.7625,4.47E-02
26.763,2.98E-02
26.7635,1.65E-02
26.764,4.16E-03
26.7645,-7.79E-03
26.765,-1.98E-02
26.7655,-3.24E-02
26.766,-4.61E-02
26.7665,-6.14E-02
26.767,-7.90E-02
26.7675,-9.94E-02
26.768,-1.23E-01
26.7685,-1.49E-01
26.769,-1.78E-01
26.7695,-2.06E-01
26.77,-2.31E-01
26.7705,-2.50E-01
26.771,-2.60E-01
26.7715,-2.63E-01
26.772,-2.58E-01
26.7725,-2.47E-01
26.773,-2.32E-01
26.7735,-2.15E-01
26.774,-1.97E-01
26.7745,-1.78E-01
26.775,-1.59E-01
26.7755,-1.40E-01
26.776,-1.22E-01
26.7765,-1.05E-01
26.777,-8.82E-02
26.7775,-7.20E-02
26.778,-5.62E-02
26.7785,-4.07E-02
26.779,-2.56E-02
26.7795,-1.06E-02
26.78,4.22E-03
26.7805,1.90E-02
26.781,3.37E-02
26.7815,4.82E-02
26.782,6.25E-02
26.7825,7.64E-02
26.783,8.95E-02
26.7835,1.02E-01
26.784,1.12E-01
26.7845,1.21E-01
26.785,1.28E-01
26.7855,1.33E-01
26.786,1.36E-01
26.7865,1.36E-01
26.787,1.35E-01
26.7875,1.32E-01
26.788,1.28E-01
26.7885,1.23E-01
26.789,1.18E-01
26.7895,1.12E-01
26.79,1.06E-01
26.7905,1.00E-01
26.791,9.42E-02
26.7915,8.85E-02
26.792,8.31E-02
26.7925,7.79E-02
26.793,7.30E-02
26.7935,6.84E-02
26.794,6.41E-02
26.7945,6.01E-02
26.795,5.64E-02
26.7955,5.30E-02
26.796,4.99E-02
26.7965,4.70E-02
26.797,4.44E-02
26.7975,4.20E-02
26.798,3.98E-02
26.7985,3.78E-02
26.799,3.60E-02
26.7995,3.45E-02
26.8,3.31E-02
26.8005,3.18E-02
26.801,3.08E-02
26.8015,2.98E-02
26.802,2.90E-02
26.8025,2.84E-02
26.803,2.79E-02
26.8035,2.74E-02
26.804,2.71E-02
26.8045,2.69E-02
26.805,2.69E-02
26.8055,2.69E-02
26.806,2.70E-02
26.8065,2.71E-02
26.807,2.74E-02
26.8075,2.78E-02
26.808,2.82E-02
26.8085,2.87E-02
26.809,2.92E-02
26.8095,2.98E-02
26.81,3.05E-02
26.8105,3.13E-02
26.811,3.21E-02
26.8115,3.29E-02
26.812,3.38E-02
26.8125,3.47E-02
26.813,3.57E-02
26.8135,3.66E-02
26.814,3.76E-02
26.8145,3.86E-02
26.815,3.95E-02
26.8155,4.04E-02
26.816,4.13E-02
26.8165,4.20E-02
26.817,4.26E-02
26.8175,4.31E-02
26.818,4.34E-02
26.8185,4.34E-02
26.819,4.30E-02
26.8195,4.23E-02
26.82,4.10E-02
26.8205,3.91E-02
26.821,3.64E-02
26.8215,3.28E-02
26.822,2.82E-02
26.8225,2.23E-02
26.823,1.50E-02
26.8235,6.39E-03
26.824,-3.59E-03
26.8245,-1.46E-02
26.825,-2.61E-02
26.8255,-3.71E-02
26.826,-4.64E-02
26.8265,-5.26E-02
26.827,-5.44E-02
26.8275,-5.06E-02
26.828,-4.05E-02
26.8285,-2.34E-02
26.829,1.76E-03
26.8295,3.73E-02
26.83,8.79E-02
26.8305,1.64E-01
26.831,2.83E-01
26.8315,4.49E-01
26.832,5.55E-01
26.8325,5.13E-01
26.833,4.17E-01
26.8335,3.27E-01
26.834,2.55E-01
26.8345,1.99E-01
26.835,1.55E-01
26.8355,1.21E-01
26.836,9.43E-02
26.8365,7.20E-02
26.837,5.35E-02
26.8375,3.75E-02
26.838,2.34E-02
26.8385,1.05E-02
26.839,-1.72E-03
26.8395,-1.38E-02
26.84,-2.62E-02
26.8405,-3.96E-02
26.841,-5.44E-02
26.8415,-7.12E-02
26.842,-9.07E-02
26.8425,-1.13E-01
26.843,-1.39E-01
26.8435,-1.68E-01
26.844,-1.97E-01
26.8445,-2.24E-01
26.845,-2.46E-01
26.8455,-2.59E-01
26.846,-2.65E-01
26.8465,-2.62E-01
26.847,-2.53E-01
26.8475,-2.39E-01
26.848,-2.22E-01
26.8485,-2.04E-01
26.849,-1.85E-01
26.8495,-1.66E-01
26.85,-1.47E-01
26.8505,-1.29E-01
26.851,-1.11E-01
26.8515,-9.40E-02
26.852,-7.74E-02
26.8525,-6.14E-02
26.853,-4.58E-02
26.8535,-3.04E-02
26.854,-1.53E-02
26.8545,-3.35E-04
26.855,1.46E-02
26.8555,2.94E-02
26.856,4.41E-02
26.8565,5.86E-02
26.857,7.27E-02
26.8575,8.63E-02
26.858,9.88E-02
26.8585,1.10E-01
26.859,1.20E-01
26.8595,1.27E-01
26.86,1.33E-01
26.8605,1.36E-01
26.861,1.37E-01
26.8615,1.36E-01
26.862,1.34E-01
26.8625,1.30E-01
26.863,1.25E-01
26.8635,1.20E-01
26.864,1.14E-01
26.8645,1.08E-01
26.865,1.02E-01
26.8655,9.62E-02
26.866,9.04E-02
26.8665,8.49E-02
26.867,7.96E-02
26.8675,7.46E-02
26.868,6.99E-02
26.8685,6.54E-02
26.869,6.13E-02
26.8695,5.75E-02
26.87,5.40E-02
26.8705,5.07E-02
26.871,4.77E-02
26.8715,4.50E-02
26.872,4.25E-02
26.8725,4.02E-02
26.873,3.81E-02
26.8735,3.63E-02
26.874,3.46E-02
26.8745,3.31E-02
26.875,3.18E-02
26.8755,3.06E-02
26.876,2.96E-02
26.8765,2.88E-02
26.877,2.80E-02
26.8775,2.74E-02
26.878,2.69E-02
26.8785,2.66E-02
26.879,2.63E-02
26.8795,2.61E-02
26.88,2.61E-02
26.8805,2.61E-02
26.881,2.62E-02
26.8815,2.64E-02
26.882,2.67E-02
26.8825,2.71E-02
26.883,2.75E-02
26.8835,2.80E-02
26.884,2.85E-02
26.8845,2.92E-02
26.885,2.99E-02
26.8855,3.06E-02
26.886,3.14E-02
26.8865,3.22E-02
26.887,3.31E-02
26.8875,3.41E-02
26.888,3.50E-02
26.8885,3.60E-02
26.889,3.70E-02
26.8895,3.80E-02
26.89,3.90E-02
26.8905,4.00E-02
26.891,4.09E-02
26.8915,4.18E-02
26.892,4.26E-02
26.8925,4.33E-02
26.893,4.38E-02
26.8935,4.42E-02
26.894,4.42E-02
26.8945,4.39E-02
26.895,4.33E-02
26.8955,4.21E-02
26.896,4.03E-02
26.8965,3.77E-02
26.897,3.43E-02
26.8975,2.98E-02
26.898,2.41E-02
26.8985,1.70E-02
26.899,8.52E-03
26.8995,-1.37E-03
26.9,-1.24E-02
26.9005,-2.40E-02
26.901,-3.54E-02
26.9015,-4.54E-02
26.902,-5.24E-02
26.9025,-5.52E-02
26.903,-5.26E-02
26.9035,-4.37E-02
26.904,-2.79E-02
26.9045,-4.18E-03
26.905,2.94E-02
26.9055,7.70E-02
26.906,1.47E-01
26.9065,2.58E-01
26.907,4.22E-01
26.9075,5.50E-01
26.908,5.29E-01
26.9085,4.35E-01
26.909,3.41E-01
26.9095,2.66E-01
26.91,2.07E-01
26.9105,1.62E-01
26.911,1.27E-01
26.9115,9.85E-02
26.912,7.55E-02
26.9125,5.64E-02
26.913,4.01E-02
26.9135,2.58E-02
26.914,1.28E-02
26.9145,6.29E-04
26.915,-1.13E-02
26.9155,-2.34E-02
26.916,-3.63E-02
26.9165,-5.04E-02
26.917,-6.63E-02
26.9175,-8.47E-02
26.918,-1.06E-01
26.9185,-1.30E-01
26.919,-1.58E-01
26.9195,-1.86E-01
26.92,-2.14E-01
26.9205,-2.37E-01
26.921,-2.54E-01
26.9215,-2.62E-01
26.922,-2.62E-01
26.9225,-2.55E-01
26.923,-2.43E-01
26.9235,-2.27E-01
26.924,-2.10E-01
26.9245,-1.91E-01
26.925,-1.72E-01
26.9255,-1.53E-01
26.926,-1.35E-01
26.9265,-1.17E-01
26.927,-1.00E-01
26.9275,-8.34E-02
26.928,-6.73E-02
26.9285,-5.16E-02
26.929,-3.63E-02
26.9295,-2.12E-02
26.93,-6.25E-03
26.9305,8.57E-03
26.931,2.33E-02
26.9315,3.80E-02
26.932,5.25E-02
26.9325,6.66E-02
26.933,8.03E-02
26.9335,9.32E-02
26.934,1.05E-01
26.9345,1.15E-01
26.935,1.24E-01
26.9355,1.30E-01
26.936,1.34E-01
26.9365,1.36E-01
26.937,1.36E-01
26.9375,1.34E-01
26.938,1.31E-01
26.9385,1.27E-01
26.939,1.22E-01
26.9395,1.16E-01
26.94,1.10E-01
26.9405,1.04E-01
26.941,9.83E-02
26.9415,9.25E-02
26.942,8.69E-02
26.9425,8.15E-02
26.943,7.64E-02
26.9435,7.16E-02
26.944,6.71E-02
26.9445,6.29E-02
26.945,5.90E-02
26.9455,5.54E-02
26.946,5.21E-02
26.9465,4.90E-02
26.947,4.62E-02
26.9475,4.36E-02
26.948,4.13E-02
26.9485,3.92E-02
26.949,3.73E-02
26.9495,3.56E-02
26.95,3.40E-02
26.9505,3.27E-02
26.951,3.15E-02
26.9515,3.05E-02
26.952,2.96E-02
26.9525,2.88E-02
26.953,2.82E-02
26.9535,2.77E-02
26.954,2.73E-02
26.9545,2.71E-02
26.955,2.69E-02
26.9555,2.68E-02
26.956,2.69E-02
26.9565,2.70E-02
26.957,2.72E-02
26.9575,2.75E-02
26.958,2.79E-02
26.9585,2.83E-02
26.959,2.88E-02
26.9595,2.94E-02
26.96,3.00E-02
26.9605,3.07E-02
26.961,3.15E-02
26.9615,3.23E-02
26.962,3.32E-02
26.9625,3.41E-02
26.963,3.50E-02
26.9635,3.59E-02
26.964,3.69E-02
26.9645,3.79E-02
26.965,3.88E-02
26.9655,3.98E-02
26.966,4.07E-02
26.9665,4.15E-02
26.967,4.22E-02
26.9675,4.28E-02
26.968,4.32E-02
26.9685,4.34E-02
26.969,4.33E-02
26.9695,4.29E-02
26.97,4.20E-02
26.9705,4.05E-02
26.971,3.84E-02
26.9715,3.55E-02
26.972,3.16E-02
26.9725,2.66E-02
26.973,2.03E-02
26.9735,1.27E-02
26.974,3.62E-03
26.9745,-6.69E-03
26.975,-1.79E-02
26.9755,-2.94E-02
26.976,-4.00E-02
26.9765,-4.86E-02
26.977,-5.36E-02
26.9775,-5.39E-02
26.978,-4.84E-02
26.9785,-3.63E-02
26.979,-1.70E-02
26.9795,1.09E-02
26.98,5.01E-02
26.9805,1.07E-01
26.981,1.93E-01
26.9815,3.28E-01
26.982,4.94E-01
26.9825,5.55E-01
26.983,4.87E-01
26.9835,3.89E-01
26.984,3.04E-01
26.9845,2.37E-01
26.985,1.85E-01
26.9855,1.45E-01
26.986,1.13E-01
26.9865,8.74E-02
26.987,6.63E-02
26.9875,4.86E-02
26.988,3.33E-02
26.9885,1.96E-02
26.989,6.92E-03
26.9895,-5.22E-03
26.99,-1.74E-02
26.9905,-3.00E-02
26.991,-4.37E-02
26.9915,-5.90E-02
26.992,-7.66E-02
26.9925,-9.70E-02
26.993,-1.21E-01
26.9935,-1.47E-01
26.994,-1.76E-01
26.9945,-2.05E-01
26.995,-2.31E-01
26.9955,-2.50E-01
26.996,-2.62E-01
26.9965,-2.65E-01
26.997,-2.60E-01
26.9975,-2.49E-01
26.998,-2.34E-01
26.9985,-2.17E-01
26.999,-1.99E-01
26.9995,-1.79E-01
27,-1.60E-01
27.0005,-1.42E-01
27.001,-1.24E-01
27.0015,-1.06E-01
27.002,-8.91E-02
27.0025,-7.27E-02
27.003,-5.68E-02
27.0035,-4.13E-02
27.004,-2.60E-02
27.0045,-1.10E-02
27.005,3.99E-03
27.0055,1.89E-02
27.006,3.37E-02
27.0065,4.83E-02
27.007,6.27E-02
27.0075,7.67E-02
27.008,9.00E-02
27.0085,1.02E-01
27.009,1.13E-01
27.0095,1.22E-01
27.01,1.29E-01
27.0105,1.34E-01
27.011,1.37E-01
27.0115,1.37E-01
27.012,1.36E-01
27.0125,1.33E-01
27.013,1.29E-01
27.0135,1.24E-01
27.014,1.18E-01
27.0145,1.12E-01
27.015,1.06E-01
27.0155,1.00E-01
27.016,9.45E-02
27.0165,8.88E-02
27.017,8.33E-02
27.0175,7.81E-02
27.018,7.32E-02
27.0185,6.86E-02
27.019,6.42E-02
27.0195,6.02E-02
27.02,5.65E-02
27.0205,5.30E-02
27.021,4.98E-02
27.0215,4.69E-02
27.022,4.42E-02
27.0225,4.18E-02
27.023,3.96E-02
27.0235,3.76E-02
27.024,3.58E-02
27.0245,3.42E-02
27.025,3.27E-02
27.0255,3.14E-02
27.026,3.03E-02
27.0265,2.94E-02
27.027,2.85E-02
27.0275,2.78E-02
27.028,2.73E-02
27.0285,2.68E-02
27.029,2.65E-02
27.0295,2.63E-02
27.03,2.61E-02
27.0305,2.61E-02
27.031,2.61E-02
27.0315,2.63E-02
27.032,2.65E-02
27.0325,2.68E-02
27.033,2.72E-02
27.0335,2.76E-02
27.034,2.81E-02
27.0345,2.87E-02
27.035,2.94E-02
27.0355,3.01E-02
27.036,3.08E-02
27.0365,3.16E-02
27.037,3.25E-02
27.0375,3.34E-02
27.038,3.43E-02
27.0385,3.53E-02
27.039,3.63E-02
27.0395,3.73E-02
27.04,3.83E-02
27.0405,3.93E-02
27.041,4.03E-02
27.0415,4.12E-02
27.042,4.21E-02
27.0425,4.28E-02
27.043,4.35E-02
27.0435,4.39E-02
27.044,4.42E-02
27.0445,4.42E-02
27.045,4.38E-02
27.0455,4.30E-02
27.046,4.16E-02
27.0465,3.96E-02
27.047,3.68E-02
27.0475,3.31E-02
27.048,2.82E-02
27.0485,2.21E-02
27.049,1.47E-02
27.0495,5.75E-03
27.05,-4.50E-03
27.0505,-1.58E-02
27.051,-2.75E-02
27.0515,-3.86E-02
27.052,-4.78E-02
27.0525,-5.37E-02
27.053,-5.50E-02
27.0535,-5.06E-02
27.054,-3.98E-02
27.0545,-2.18E-02
27.055,4.53E-03
27.0555,4.16E-02
27.056,9.47E-02
27.0565,1.75E-01
27.057,3.02E-01
27.0575,4.71E-01
27.058,5.59E-01
27.0585,5.04E-01
27.059,4.06E-01
27.0595,3.17E-01
27.06,2.47E-01
27.0605,1.93E-01
27.061,1.51E-01
27.0615,1.18E-01
27.062,9.13E-02
27.0625,6.96E-02
27.063,5.14E-02
27.0635,3.57E-02
27.064,2.19E-02
27.0645,9.19E-03
